loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG0_delta,EXG0_theta,EXG0_alpha,EXG0_beta,EXG0_gamma,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,EXG1_delta,EXG1_theta,EXG1_alpha,EXG1_beta,EXG1_gamma,prediksi
5,317.928,318.924,-2919460.547865379,1962224568.297233,3.850325256429264e+18,-0.4367756348659433,-0.47073362675357,3.850325256429264e+18,0.3184675901843839,1.3507317252313402,0,0,0,0,0,2919460.547865391,1962224568.297233,3.850325256429264e+18,0.4367756348659433,-0.4707336267535704,3.850325256429264e+18,0.3184675901843839,1.3507317252313404,0,0,0,0,0,kanan
5,318.928,29.92,-27047027.284956004,529968021.42467374,2.8086610373278342e+17,0.141481163571767,3.430085190838974,2.8086610373278342e+17,0.4143857505196527,1.591535817175368,0,0,0,0,0,27047027.28495601,529968021.4246737,2.808661037327834e+17,-0.1414811635717666,3.430085190838972,2.808661037327834e+17,0.4143857505196527,1.5915358171753675,0,0,0,0,0,kanan
1,29.924,30.92,10354721.892424269,438357321.4092636,1.921571412331044e+17,0.6555591709371116,0.156627786094877,1.921571412331044e+17,0.3160038513836615,1.2934750327467193,0,0,0,0,0,-10354721.892424265,438357321.4092635,1.9215714123310435e+17,-0.6555591709371117,0.156627786094877,1.9215714123310435e+17,0.3160038513836615,1.2934750327467193,0,0,0,0,0,kanan
1,30.924,31.92,17620698.05874891,457332740.8854301,2.0915323588578e+17,0.3802060987757827,-0.3201065362620579,2.0915323588578e+17,0.2871426574332236,1.4380848467744365,0,0,0,0,0,-17620698.05874892,457332740.8854301,2.0915323588578e+17,-0.3802060987757827,-0.3201065362620583,2.0915323588578e+17,0.2871426574332236,1.4380848467744365,0,0,0,0,0,kanan
1,31.924,32.92,9483176.160061205,366014036.7638139,1.3396627510814254e+17,0.6033131421431455,0.3004213137741818,1.3396627510814254e+17,0.3433241680799107,1.2167067935610751,0,0,0,0,0,-9483176.16006121,366014036.7638139,1.3396627510814254e+17,-0.6033131421431454,0.3004213137741818,1.3396627510814254e+17,0.3433241680799107,1.2167067935610751,0,0,0,0,0,kanan
1,32.924,33.92,12818182.654364578,409529775.0157908,1.6771463662448422e+17,0.7747682616691368,0.1015601064717275,1.6771463662448422e+17,0.2860721361819281,1.3894393289537477,0,0,0,0,0,-12818182.654364586,409529775.0157908,1.6771463662448422e+17,-0.7747682616691368,0.1015601064717275,1.6771463662448422e+17,0.2860721361819281,1.3894393289537477,0,0,0,0,0,kanan
1,33.924,34.92,-44069948.57667342,378503174.7426193,1.432646532902418e+17,0.6279070548632298,-0.2048631010481072,1.432646532902418e+17,0.2850244778138166,1.4007439667632473,0,0,0,0,0,44069948.57667342,378503174.7426193,1.432646532902418e+17,-0.6279070548632298,-0.2048631010481072,1.432646532902418e+17,0.2850244778138166,1.4007439667632473,0,0,0,0,0,kanan
1,34.924,35.92,-25388791.01425857,354004848.81403816,1.2531943298385005e+17,0.4521785514950248,-0.0107580355047147,1.2531943298385005e+17,0.3149159410541378,1.3641397894515794,0,0,0,0,0,25388791.01425857,354004848.81403816,1.2531943298385005e+17,-0.4521785514950246,-0.0107580355047152,1.2531943298385005e+17,0.3149159410541378,1.3641397894515794,0,0,0,0,0,kanan
1,35.924,101.916,9415948.18377385,392706773.3187308,1.5421860981040906e+17,0.5855001404987149,0.4156723409238894,1.5421860981040906e+17,0.3642898303081086,1.489604337898264,0,0,0,0,0,-9415948.183773857,392706773.3187308,1.5421860981040906e+17,-0.5855001404987149,0.4156723409238902,1.5421860981040906e+17,0.3642898303081086,1.4896043378982646,0,0,0,0,0,kanan
2,101.92,102.916,-21218528.2146791,417766320.56672937,1.745286985998633e+17,0.1724531234780122,-0.7690007260498866,1.745286985998633e+17,0.3288526750497606,1.265566928994371,0,0,0,0,0,21218528.2146791,417766320.56672937,1.745286985998633e+17,-0.1724531234780123,-0.7690007260498866,1.745286985998633e+17,0.3288526750497606,1.265566928994371,0,0,0,0,0,kanan
2,102.92,103.916,15748691.979679056,394948816.3396813,1.5598456752811533e+17,0.4056060494110682,-0.3088269943480033,1.5598456752811533e+17,0.3278916419253185,1.3081937730852364,0,0,0,0,0,-15748691.979679056,394948816.3396813,1.5598456752811533e+17,-0.405606049411068,-0.3088269943480037,1.5598456752811533e+17,0.3278916419253185,1.3081937730852364,0,0,0,0,0,kanan
2,103.92,104.916,-4304708.109113987,476261900.2552555,2.268253976347469e+17,0.0361292134888894,-0.7779507001065746,2.268253976347469e+17,0.321916209621142,1.282712631006728,0,0,0,0,0,4304708.109113995,476261900.2552555,2.2682539763474694e+17,-0.0361292134888898,-0.7779507001065755,2.2682539763474694e+17,0.321916209621142,1.282712631006728,0,0,0,0,0,kanan
2,104.92,105.916,34621031.35517916,538784177.9565625,2.902883904163288e+17,0.6670278280233307,-0.0815238322187243,2.902883904163288e+17,0.3305572132135976,1.256935535535281,0,0,0,0,0,-34621031.35517916,538784177.9565625,2.902883904163288e+17,-0.6670278280233307,-0.0815238322187243,2.902883904163288e+17,0.3305572132135976,1.256935535535281,0,0,0,0,0,kanan
2,105.92,106.916,-50837984.69860087,375336390.4386606,1.4087740598752269e+17,0.4314665556718255,-0.7270290216760404,1.4087740598752269e+17,0.3268484039873182,1.3294348600190422,0,0,0,0,0,50837984.69860086,375336390.4386606,1.4087740598752269e+17,-0.4314665556718255,-0.7270290216760409,1.4087740598752269e+17,0.3268484039873182,1.3294348600190422,0,0,0,0,0,kanan
2,106.92,107.916,10703438.967039889,445605459.1522201,1.9856422522626086e+17,1.6672989429146137,3.679690507199422,1.9856422522626086e+17,0.2842173356278473,1.4102016543279088,0,0,0,0,0,-10703438.96703989,445605459.1522201,1.9856422522626086e+17,-1.6672989429146132,3.67969050719942,1.9856422522626086e+17,0.2842173356278473,1.4102016543279088,0,0,0,0,0,kanan
2,107.92,173.912,6288813.735329455,431544176.0663223,1.8623037589676102e+17,0.2357014852977742,-0.5728512651281243,1.8623037589676102e+17,0.3235573322341019,2.078478319917641,0,0,0,0,0,-6288813.735329443,431544176.0663224,1.8623037589676102e+17,-0.2357014852977746,-0.5728512651281248,1.8623037589676102e+17,0.3235573322341019,2.0784783199176404,0,0,0,0,0,kanan
3,173.916,174.912,13793518.018203009,495633123.9001586,2.4565219350703e+17,0.7694624036761917,-0.0016012767766047,2.4565219350703e+17,0.2724222237777586,1.4567591819623464,0,0,0,0,0,-13793518.018203013,495633123.9001586,2.4565219350703e+17,-0.7694624036761915,-0.0016012767766055,2.4565219350703e+17,0.2724222237777586,1.4567591819623462,0,0,0,0,0,kanan
3,174.916,175.912,-30099263.33136357,411107128.9782572,1.690090714967454e+17,0.2552453020414016,-0.7062482754491723,1.690090714967454e+17,0.2831194297207049,1.478410385077314,0,0,0,0,0,30099263.33136356,411107128.9782572,1.690090714967454e+17,-0.2552453020414015,-0.7062482754491728,1.690090714967454e+17,0.2831194297207049,1.478410385077314,0,0,0,0,0,kanan
3,175.916,176.912,-7298230.030836098,356319237.2255423,1.2696339881699229e+17,-0.0171470722441619,-0.8531483098335997,1.2696339881699229e+17,0.3404500969601463,1.2584498976049137,0,0,0,0,0,7298230.030836087,356319237.2255423,1.269633988169923e+17,0.0171470722441619,-0.8531483098336006,1.269633988169923e+17,0.3404500969601463,1.2584498976049137,0,0,0,0,0,kanan
3,176.916,177.912,7695610.177925979,536719423.4220812,2.880677394785313e+17,0.6895331156216687,0.6204397800122412,2.880677394785313e+17,0.3146295655426602,1.375749601863799,0,0,0,0,0,-7695610.177925981,536719423.4220812,2.880677394785313e+17,-0.6895331156216687,0.6204397800122412,2.880677394785313e+17,0.3146295655426602,1.375749601863799,0,0,0,0,0,kanan
3,177.916,178.912,3985245.4929834367,398744429.1988192,1.5899711981709216e+17,0.188700332708755,-0.6417131875185436,1.5899711981709216e+17,0.3583772786815091,1.1659924885743105,0,0,0,0,0,-3985245.492983452,398744429.1988192,1.5899711981709216e+17,-0.188700332708755,-0.641713187518544,1.5899711981709216e+17,0.3583772786815091,1.1659924885743105,0,0,0,0,0,kanan
3,178.916,179.912,-8508204.855005313,518019406.5159656,2.6834410552715325e+17,0.5554201982120849,0.009464182189272,2.6834410552715325e+17,0.3007799896678464,1.3392496631881043,0,0,0,0,0,8508204.85500531,518019406.5159656,2.683441055271532e+17,-0.5554201982120848,0.0094641821892729,2.683441055271532e+17,0.3007799896678464,1.3392496631881043,0,0,0,0,0,kanan
3,179.916,245.908,47613904.16483037,471835778.486428,2.226290018598936e+17,0.6490816077378002,0.248417745327206,2.226290018598936e+17,0.3455262436424927,1.4572150758219566,0,0,0,0,0,-47613904.16483037,471835778.486428,2.226290018598936e+17,-0.6490816077378002,0.2484177453272051,2.226290018598936e+17,0.3455262436424927,1.4572150758219569,0,0,0,0,0,kanan
4,245.912,246.908,28054200.11145141,463516305.7349399,2.1484736568216627e+17,0.2243445212335199,-0.4896335741257953,2.1484736568216627e+17,0.3107629694122694,1.2747621117477952,0,0,0,0,0,-28054200.11145141,463516305.7349399,2.1484736568216627e+17,-0.2243445212335199,-0.4896335741257949,2.1484736568216627e+17,0.3107629694122694,1.2747621117477954,0,0,0,0,0,kanan
4,246.912,247.908,-10192607.414538514,497812280.5821389,2.478170666983901e+17,0.6060105502250732,-0.3677527373956089,2.478170666983901e+17,0.3483609158166698,1.2911787229435243,0,0,0,0,0,10192607.414538514,497812280.5821389,2.4781706669839014e+17,-0.6060105502250729,-0.3677527373956093,2.4781706669839014e+17,0.3483609158166698,1.2911787229435243,0,0,0,0,0,kanan
4,247.912,248.908,-53600759.10909356,408239860.30562687,1.6665978354235773e+17,0.8518464028879758,0.942266462464146,1.6665978354235773e+17,0.2919064897339402,1.2757093121585796,0,0,0,0,0,53600759.109093554,408239860.30562687,1.6665978354235776e+17,-0.8518464028879756,0.9422664624641448,1.6665978354235776e+17,0.2919064897339402,1.27570931215858,0,0,0,0,0,kanan
4,248.912,249.908,-2246462.6090876427,314576920.90696424,9.895863916730643e+16,0.0244434599991772,-0.651346918116237,9.895863916730643e+16,0.3258655874088895,1.2525404865497956,0,0,0,0,0,2246462.6090876427,314576920.90696424,9.895863916730643e+16,-0.0244434599991773,-0.651346918116237,9.895863916730643e+16,0.3258655874088895,1.2525404865497956,0,0,0,0,0,kanan
4,249.912,250.908,7807650.992202793,507929687.3022126,2.579925672429235e+17,0.4174914367931887,-0.4982532976727478,2.579925672429235e+17,0.3065077581932054,1.2894518518437834,0,0,0,0,0,-7807650.992202793,507929687.3022126,2.579925672429235e+17,-0.4174914367931887,-0.4982532976727478,2.579925672429235e+17,0.3065077581932054,1.2894518518437834,0,0,0,0,0,kanan
4,250.912,251.908,25530717.453874864,524851806.2400762,2.7546941851347053e+17,0.3110297144306029,-0.0246211262451949,2.7546941851347053e+17,0.3092202710080509,1.3965682461092492,0,0,0,0,0,-25530717.453874864,524851806.2400762,2.7546941851347053e+17,-0.311029714430603,-0.0246211262451949,2.7546941851347053e+17,0.3092202710080509,1.3965682461092492,0,0,0,0,0,kanan
4,251.912,317.904,-5857743.787138992,509127448.7619484,2.5921075908285037e+17,0.5896896441840628,-0.2779733447632111,2.5921075908285037e+17,0.3605332746553684,1.6600379330178734,0,0,0,0,0,5857743.787138996,509127448.7619484,2.5921075908285037e+17,-0.5896896441840628,-0.2779733447632107,2.5921075908285037e+17,0.3605332746553684,1.6600379330178734,0,0,0,0,0,kanan
5,317.908,318.904,9978206.603229966,514831558.7179044,2.6505153385190704e+17,0.5816470883403306,-0.3095769583205436,2.6505153385190704e+17,0.3686762585725557,1.1664996955659366,0,0,0,0,0,-9978206.603229962,514831558.7179044,2.6505153385190704e+17,-0.5816470883403306,-0.3095769583205436,2.6505153385190704e+17,0.3686762585725557,1.1664996955659366,0,0,0,0,0,kanan
5,318.908,319.904,-6412790.153488456,492586473.9531627,2.4264143432160986e+17,0.9250173045726882,1.7578834589204575,2.4264143432160986e+17,0.3269850515175609,1.2480648091382467,0,0,0,0,0,6412790.153488461,492586473.9531627,2.4264143432160986e+17,-0.9250173045726884,1.7578834589204568,2.4264143432160986e+17,0.3269850515175609,1.248064809138247,0,0,0,0,0,kanan
5,319.908,320.904,15106413.512549486,434216875.92186207,1.8854429533534176e+17,0.6015288047255851,-0.1180628073603675,1.8854429533534176e+17,0.3097218124446379,1.370219154506494,0,0,0,0,0,-15106413.51254948,434216875.92186207,1.8854429533534176e+17,-0.6015288047255849,-0.118062807360368,1.8854429533534176e+17,0.3097218124446378,1.3702191545064946,0,0,0,0,0,kanan
5,320.908,321.904,9335762.581918323,541054579.7571332,2.9274005827616806e+17,0.5235381278566095,-0.6118092638289978,2.9274005827616806e+17,0.3754557437368022,1.2023621973605338,0,0,0,0,0,-9335762.58191833,541054579.7571332,2.9274005827616806e+17,-0.5235381278566092,-0.6118092638289983,2.9274005827616806e+17,0.3754557437368022,1.2023621973605338,0,0,0,0,0,kanan
5,321.908,322.904,-8865075.435899345,507665744.2485789,2.5772450788346355e+17,0.7132837262161116,0.5606627528440207,2.5772450788346355e+17,0.3592944335611341,1.185151974746773,0,0,0,0,0,8865075.435899338,507665744.2485789,2.5772450788346355e+17,-0.7132837262161116,0.5606627528440207,2.5772450788346355e+17,0.3592944335611341,1.185151974746773,0,0,0,0,0,kanan
5,322.908,323.904,-17493799.518619508,526405372.5497928,2.771026162492861e+17,0.5563637766533064,-0.4430563812866368,2.771026162492861e+17,0.3076326220660118,1.3601416196529768,0,0,0,0,0,17493799.5186195,526405372.5497928,2.771026162492862e+17,-0.5563637766533063,-0.4430563812866381,2.771026162492862e+17,0.3076326220660118,1.3601416196529772,0,0,0,0,0,kanan
5,323.908,29.9,52424936.17294757,1890492409.580508,3.573961550681516e+18,0.4295936917879456,1.1098183153045849,3.573961550681516e+18,0.3281567607123256,1.4268735687524514,0,0,0,0,0,-52424936.17294757,1890492409.580508,3.573961550681516e+18,-0.4295936917879457,1.109818315304584,3.573961550681516e+18,0.3281567607123256,1.4268735687524514,0,0,0,0,0,kanan
1,29.904,30.9,-13522971.535534805,1892752810.3215137,3.582513200979988e+18,0.0427818650804999,0.661355781415867,3.582513200979988e+18,0.3042057044531135,1.4611718081221707,0,0,0,0,0,13522971.535534836,1892752810.3215137,3.582513200979988e+18,-0.0427818650804998,0.661355781415867,3.582513200979988e+18,0.3042057044531135,1.4611718081221707,0,0,0,0,0,kanan
1,30.904,31.9,745122.3332071839,2190388630.4803824,4.797802352537725e+18,0.5171256843916859,0.5567997669743199,4.797802352537725e+18,0.336095464827222,1.1664722742507734,0,0,0,0,0,-745122.3332071534,2190388630.4803824,4.797802352537725e+18,-0.5171256843916859,0.5567997669743199,4.797802352537725e+18,0.336095464827222,1.1664722742507732,0,0,0,0,0,kanan
1,31.904,32.9,-51882003.53440512,1946239153.2105143,3.787846841489581e+18,-0.6450343453403536,0.0874603445908772,3.787846841489581e+18,0.2607443230734049,1.4012346821066932,0,0,0,0,0,51882003.53440512,1946239153.2105143,3.787846841489581e+18,0.6450343453403536,0.0874603445908772,3.787846841489581e+18,0.2607443230734049,1.4012346821066932,0,0,0,0,0,kanan
1,32.904,33.9,94501260.0064879,1698121853.399986,2.8836178289946035e+18,-0.0205747048706043,-0.3857420598274403,2.8836178289946035e+18,0.3441100008962447,1.2692509135620984,0,0,0,0,0,-94501260.00648792,1698121853.399986,2.8836178289946035e+18,0.0205747048706043,-0.3857420598274403,2.8836178289946035e+18,0.3441100008962447,1.2692509135620984,0,0,0,0,0,kanan
1,33.904,34.9,-36545618.20999802,1780232678.9040403,3.169228391037856e+18,-0.3766806066348631,0.6157181494828348,3.169228391037856e+18,0.3003587484413538,1.3633469228245887,0,0,0,0,0,36545618.20999802,1780232678.9040403,3.169228391037856e+18,0.3766806066348631,0.6157181494828352,3.169228391037856e+18,0.3003587484413538,1.363346922824589,0,0,0,0,0,kanan
1,34.904,35.9,44082641.09208316,1906655686.884728,3.6353359083298734e+18,-0.0800883702959997,0.3057587485173214,3.6353359083298734e+18,0.3081927055535652,1.276219818616504,0,0,0,0,0,-44082641.09208318,1906655686.884728,3.6353359083298734e+18,0.0800883702959997,0.3057587485173214,3.6353359083298734e+18,0.3081927055535652,1.276219818616504,0,0,0,0,0,kanan
1,35.904,101.896,17650117.546426225,1819408564.1063333,3.310247523143469e+18,-0.1910865912799604,0.0089337687140047,3.310247523143469e+18,0.2837189383295921,1.5795228394455547,0,0,0,0,0,-17650117.546426192,1819408564.1063333,3.310247523143469e+18,0.1910865912799606,0.0089337687140051,3.310247523143469e+18,0.2837189383295921,1.5795228394455547,0,0,0,0,0,kanan
2,101.9,102.896,-31129367.96378894,1834859212.9196813,3.3667083312362327e+18,0.1609906789165035,-0.3264720429046339,3.3667083312362327e+18,0.3518923184402244,1.2168303241813818,0,0,0,0,0,31129367.96378894,1834859212.9196813,3.3667083312362327e+18,-0.1609906789165035,-0.3264720429046339,3.3667083312362327e+18,0.3518923184402244,1.2168303241813818,0,0,0,0,0,kanan
2,102.9,103.896,-46314142.58599977,2129171070.4687865,4.533369447321198e+18,0.3218043389231746,-0.0429495767573655,4.533369447321198e+18,0.3160365536916606,1.3650538630048352,0,0,0,0,0,46314142.58599976,2129171070.4687865,4.533369447321198e+18,-0.3218043389231747,-0.0429495767573655,4.533369447321198e+18,0.3160365536916606,1.365053863004835,0,0,0,0,0,kanan
2,103.9,104.896,-12951430.455252334,1689152300.786944,2.853235495253826e+18,-0.4884928450622042,-0.1140081424609156,2.853235495253826e+18,0.3410341938683168,1.316863969409798,0,0,0,0,0,12951430.455252305,1689152300.786944,2.853235495253826e+18,0.4884928450622042,-0.1140081424609147,2.853235495253826e+18,0.3410341938683168,1.316863969409798,0,0,0,0,0,kanan
2,104.9,105.896,91303340.82316025,1875211682.49875,3.516418854179793e+18,-0.4389263174557174,-0.3232860679053577,3.516418854179793e+18,0.3565020550355261,1.1901961909732064,0,0,0,0,0,-91303340.82316022,1875211682.49875,3.516418854179793e+18,0.4389263174557174,-0.3232860679053577,3.516418854179793e+18,0.3565020550355261,1.1901961909732064,0,0,0,0,0,kanan
2,105.9,106.896,-88133319.53566161,1212037862.561076,1.4690357802816218e+18,-0.3191700947806122,-0.1890512872499812,1.4690357802816218e+18,0.3283842224583172,1.3272886071476806,0,0,0,0,0,88133319.5356616,1212037862.561076,1.4690357802816218e+18,0.3191700947806122,-0.1890512872499812,1.4690357802816218e+18,0.3283842224583171,1.3272886071476808,0,0,0,0,0,kanan
2,106.9,107.896,-99881987.80761155,1821787619.860824,3.3189101318781645e+18,-0.0172269203127335,0.950990581862325,3.3189101318781645e+18,0.348201993132167,1.2258220991140565,0,0,0,0,0,99881987.80761155,1821787619.8608236,3.318910131878164e+18,0.0172269203127337,0.950990581862326,3.318910131878164e+18,0.348201993132167,1.2258220991140565,0,0,0,0,0,kanan
2,107.9,173.892,266495016.27778864,1968008750.0999649,3.873058440470025e+18,0.3239324926189609,-0.2360112723843639,3.873058440470025e+18,0.3042892980046731,2.038524127434352,0,0,0,0,0,-266495016.27778864,1968008750.0999649,3.873058440470025e+18,-0.3239324926189608,-0.2360112723843634,3.873058440470025e+18,0.3042892980046731,2.038524127434352,0,0,0,0,0,kanan
3,173.896,174.892,38299532.52863532,2154801997.3929763,4.64317164796876e+18,0.0525066128880579,0.3047571006984859,4.64317164796876e+18,0.2818125372237327,1.2981150931413408,0,0,0,0,0,-38299532.52863531,2154801997.392976,4.643171647968759e+18,-0.0525066128880578,0.3047571006984872,4.643171647968759e+18,0.2818125372237327,1.2981150931413403,0,0,0,0,0,kanan
3,174.896,175.892,-100650372.59835328,1876349836.0757,3.520688707341305e+18,-0.069754336495169,0.1026436218588151,3.520688707341305e+18,0.3143863346960804,1.2684918004374253,0,0,0,0,0,100650372.59835328,1876349836.0757,3.5206887073413043e+18,0.0697543364951691,0.1026436218588155,3.5206887073413043e+18,0.3143863346960804,1.2684918004374253,0,0,0,0,0,kanan
3,175.896,176.892,-66707613.93387662,2280513986.2406206,5.200744041439086e+18,0.1813883068278348,0.7291156531885155,5.200744041439086e+18,0.348332224037332,1.216378912459243,0,0,0,0,0,66707613.93387663,2280513986.2406206,5.200744041439086e+18,-0.1813883068278349,0.7291156531885155,5.200744041439086e+18,0.348332224037332,1.216378912459243,0,0,0,0,0,kanan
3,176.896,177.892,189946404.9962916,1899171261.072449,3.606851478883517e+18,0.0770891541975646,0.1803103293738814,3.606851478883517e+18,0.319640582636398,1.3117288949848274,0,0,0,0,0,-189946404.9962916,1899171261.072449,3.606851478883517e+18,-0.0770891541975646,0.1803103293738814,3.606851478883517e+18,0.3196405826363981,1.311728894984827,0,0,0,0,0,kanan
3,177.896,178.892,-126558438.82274452,1901145071.009836,3.614352581024993e+18,0.0891128066487984,-0.1953003062304343,3.614352581024993e+18,0.2989784003327928,1.2363171113134737,0,0,0,0,0,126558438.82274456,1901145071.009836,3.614352581024993e+18,-0.0891128066487984,-0.1953003062304343,3.614352581024993e+18,0.2989784003327928,1.2363171113134737,0,0,0,0,0,kanan
3,178.896,179.892,-57174117.141148746,1723077933.0904803,2.968997563503361e+18,0.4575606849943264,0.0370330150206807,2.968997563503361e+18,0.3122048237000677,1.380910911634856,0,0,0,0,0,57174117.14114871,1723077933.0904803,2.968997563503361e+18,-0.4575606849943264,0.0370330150206799,2.968997563503361e+18,0.3122048237000677,1.3809109116348557,0,0,0,0,0,kanan
3,179.896,245.888,-41211666.02138484,1548269161.3252375,2.3971373959107543e+18,0.2487333594674176,-0.1796193859569488,2.3971373959107543e+18,0.37624900913465,1.824011391973656,0,0,0,0,0,41211666.02138484,1548269161.3252375,2.3971373959107543e+18,-0.2487333594674178,-0.1796193859569488,2.3971373959107543e+18,0.37624900913465,1.824011391973656,0,0,0,0,0,kanan
4,245.892,246.888,58249882.90238379,1793810219.5335844,3.217755103703126e+18,-0.2142608388950101,0.3734421602868996,3.217755103703126e+18,0.3299451817224866,1.32651006209875,0,0,0,0,0,-58249882.90238384,1793810219.5335844,3.217755103703126e+18,0.21426083889501,0.3734421602868996,3.217755103703126e+18,0.3299451817224866,1.32651006209875,0,0,0,0,0,kanan
4,246.892,247.888,-14674662.642632632,1448797127.0182045,2.0990131152562035e+18,-0.2517940811697057,-0.0494681025167174,2.0990131152562035e+18,0.3341526899741794,1.266066313478848,0,0,0,0,0,14674662.642632632,1448797127.0182045,2.0990131152562035e+18,0.2517940811697057,-0.0494681025167169,2.0990131152562035e+18,0.3341526899741794,1.266066313478848,0,0,0,0,0,kanan
4,247.892,248.888,-50785216.46666968,1652679129.756954,2.731348305934203e+18,0.2852729472366352,0.3294220857095298,2.731348305934203e+18,0.3395099983630985,1.295775107525387,0,0,0,0,0,50785216.46666968,1652679129.756954,2.731348305934203e+18,-0.2852729472366352,0.3294220857095293,2.731348305934203e+18,0.3395099983630984,1.2957751075253872,0,0,0,0,0,kanan
4,248.892,249.888,103545564.16012634,2149740420.4137096,4.621383875160514e+18,0.506300495794909,0.29264859450236,4.621383875160514e+18,0.3450509071766491,1.2819314087479696,0,0,0,0,0,-103545564.1601264,2149740420.4137096,4.621383875160514e+18,-0.506300495794909,0.2926485945023596,4.621383875160514e+18,0.3450509071766491,1.2819314087479698,0,0,0,0,0,kanan
4,249.892,250.888,-130344323.38289826,1622786699.1288552,2.633436670869525e+18,0.1434827842108262,-0.2567548933363439,2.633436670869525e+18,0.3822844137185019,1.2140198351339409,0,0,0,0,0,130344323.38289824,1622786699.1288552,2.633436670869525e+18,-0.1434827842108263,-0.2567548933363439,2.633436670869525e+18,0.3822844137185019,1.2140198351339409,0,0,0,0,0,kanan
4,250.892,251.888,207736730.47627705,1693396733.9962385,2.867592498709127e+18,-0.3117677241765822,-0.282839840894884,2.867592498709127e+18,0.3325120880844955,1.2779773976582602,0,0,0,0,0,-207736730.47627696,1693396733.9962385,2.867592498709127e+18,0.3117677241765821,-0.282839840894884,2.867592498709127e+18,0.3325120880844955,1.2779773976582602,0,0,0,0,0,kanan
4,251.892,317.884,-92319421.60421462,1755047779.4213378,3.080192708051769e+18,-0.5104735917525448,-0.0643221547202208,3.080192708051769e+18,0.3157853887418385,1.9059938544116255,0,0,0,0,0,92319421.6042146,1755047779.4213378,3.080192708051769e+18,0.5104735917525448,-0.0643221547202208,3.080192708051769e+18,0.3157853887418385,1.9059938544116255,0,0,0,0,0,kanan
5,317.888,318.884,-167677611.2976528,1848593755.1611092,3.417298871620652e+18,-0.1257811574673796,-0.5555723438569315,3.417298871620652e+18,0.3010515820324773,1.3690711084062113,0,0,0,0,0,167677611.2976528,1848593755.1611092,3.417298871620652e+18,0.1257811574673796,-0.5555723438569315,3.417298871620652e+18,0.3010515820324773,1.3690711084062113,0,0,0,0,0,kanan
5,318.888,319.884,43529225.13383216,2207229014.936279,4.871859924376576e+18,-0.4880872900505108,0.287752710270504,4.871859924376576e+18,0.2821519691143788,1.491522763754881,0,0,0,0,0,-43529225.13383212,2207229014.936279,4.871859924376576e+18,0.4880872900505107,0.287752710270504,4.871859924376576e+18,0.2821519691143787,1.4915227637548814,0,0,0,0,0,kanan
5,319.888,320.884,155688561.98601073,1721884053.6246724,2.964884694126933e+18,-0.3753459012820754,-0.5771496018465032,2.964884694126933e+18,0.2988395473475782,1.4608133063444588,0,0,0,0,0,-155688561.98601076,1721884053.6246724,2.964884694126933e+18,0.3753459012820754,-0.5771496018465037,2.964884694126933e+18,0.2988395473475782,1.4608133063444588,0,0,0,0,0,kanan
5,320.888,321.884,-150100512.46295482,1695213934.4445388,2.873750283534933e+18,-0.1946344235537,-0.321004101507365,2.873750283534933e+18,0.3388720335465602,1.190586346737021,0,0,0,0,0,150100512.46295488,1695213934.4445388,2.873750283534933e+18,0.1946344235536999,-0.3210041015073659,2.873750283534933e+18,0.3388720335465602,1.190586346737021,0,0,0,0,0,kanan
5,321.888,322.884,144796120.02787694,1965009666.166196,3.861262988126585e+18,0.3049320920733104,0.6863580397529718,3.861262988126585e+18,0.3201109740918183,1.240513478906236,0,0,0,0,0,-144796120.02787694,1965009666.166196,3.861262988126585e+18,-0.3049320920733105,0.6863580397529718,3.861262988126585e+18,0.3201109740918183,1.240513478906236,0,0,0,0,0,kanan
5,322.888,323.884,-99516511.91096362,1675981596.3775575,2.8089143113962665e+18,0.1591804279823684,-0.0010194564155252,2.8089143113962665e+18,0.3091242733579006,1.2105584792623976,0,0,0,0,0,99516511.91096362,1675981596.3775575,2.8089143113962665e+18,-0.1591804279823684,-0.0010194564155252,2.8089143113962665e+18,0.3091242733579006,1.2105584792623971,0,0,0,0,0,kanan
